index,contest-tmp2m-14d__tmp2m
380484,19.579891830570865
380485,19.304596485142763
380486,19.261006239035066
380487,19.10933792037288
380488,18.85852092209084
380489,18.371930326508995
380490,17.917549453538836
380491,17.72417251549651
380492,29.334193673780685
380493,28.933275826123506
380494,28.455375603825907
380495,28.13608348038236
380496,28.070386704337782
380497,28.24399687496095
380498,28.333617297441553
380499,28.005709123380225
380500,27.768019086316322
380501,27.485041604540946
380502,27.16282925619914
380503,26.963139556826743
380504,26.88456234109124
380505,26.830107229058665
380506,27.01157296262155
380507,27.11580514214285
380508,27.113736702560114
380509,27.157250765250083
380510,26.764173241211964
380511,26.185900750381784
380512,25.84500864577169
380513,25.433514825709466
380514,25.389409322002823
380515,25.331174871763437
380516,25.324279898148436
380517,25.18110805757912
380518,25.098087096734076
380519,24.96627464755323
380520,24.78026914603697
380521,24.593400761334777
380522,24.627315413596083
380523,24.735117783781078
380524,24.842157826778525
380525,25.06037621912663
380526,25.228866654066998
380527,25.005497782362152
380528,25.381651863809743
380529,25.63401431948435
380530,25.700266336547934
380531,25.727837961072762
380532,25.665184912981903
380533,25.370936637046682
380534,25.221297211604522
380535,25.307008457262498
380536,25.37215780752992
380537,25.202475168772324
380538,24.942736538865777
380539,24.547043404855017
380540,23.867726177206634
380541,23.426831392978812
380542,22.895705303301288
380543,22.589634195628957
380544,21.973647469403833
380545,21.67059064271808
380546,21.149910471398016
380547,20.839840421263712
380548,20.772386425586937
380549,20.49117816064424
380550,19.902226478998347
380551,19.379607423156582
380552,19.18856510850875
380553,29.458303684768833
380554,28.670094158757365
380555,28.032082294435355
380556,27.700677301807577
380557,27.720002155470073
380558,27.900976301557463
380559,27.83114369373406
380560,27.72228650106656
380561,27.631675281038333
380562,27.233259767606246
380563,26.754869088807567
380564,26.4977009348683
380565,26.2775256103669
380566,26.282133659467874
380567,26.376593428475786
380568,26.299970627314703
380569,26.41194223108971
380570,26.370193285770416
380571,25.972339486568252
380572,25.59251632749549
380573,25.29939375790576
380574,24.967269580993907
380575,24.73765345354346
380576,24.79221756915855
380577,24.78820588812
380578,24.65098424084485
380579,24.552274523863247
380580,24.51387167440927
380581,24.390922991274113
380582,24.366018157404643
380583,24.259664602134947
380584,24.45506005788678
380585,24.476408128947593
380586,24.760446455660432
380587,24.95178098727873
380588,24.93040250315408
380589,25.177329446091033
380590,25.480383345444086
380591,25.571848262152397
380592,25.665322280176053
380593,25.492202599657745
380594,25.287225862903345
380595,25.14903609905349
380596,25.447696131248957
380597,25.22683539180157
380598,25.14879577402056
380599,25.173933032519884
380600,24.79580815437211
380601,24.140150196026795
380602,23.264277320029507
380603,22.74615041309101
380604,22.430900620804227
380605,21.799053540159765
380606,21.312743117152824
380607,20.887513543712846
380608,20.70826303201314
380609,20.415415332755313
380610,20.02178992155669
380611,19.54337692488221
380612,19.12473368654388
380613,18.75045298865796
380614,26.645750947157588
380615,26.087359237222568
380616,25.52007062234984
380617,25.01025084639346
380618,25.12420169149219
380619,25.244382143330917
380620,25.311181280975624
380621,25.23495608789006
380622,25.233561337576727
380623,24.675627606044646
380624,24.25693537444736
380625,23.935545093874136
380626,23.72896465157917
380627,23.655801670254814
380628,23.63660201608712
380629,23.655235552475315
380630,23.780403547975
380631,23.691687395521743
380632,23.479141822521555
380633,23.061812167621984
380634,22.80221992635271
380635,22.417226655020002
380636,22.347828085227583
380637,22.35091351394753
380638,22.390091883655003
380639,22.402343699624367
380640,22.291477515210282
380641,22.219109742585513
380642,22.031977444559853
380643,21.851666884681514
380644,21.7824533938916
380645,22.031220371400245
380646,22.06801055426918
380647,22.233161884095768
380648,22.4362001503762
380649,22.483524382651936
380650,22.83721039967653
380651,23.06253379583568
380652,23.08490681583241
380653,23.14074204918281
380654,22.995878223471937
380655,22.81689381312824
380656,22.6946508714018
380657,22.83566820453606
380658,22.746618945016877
380659,22.575808780297123
380660,22.541319246801294
380661,22.311134238074818
380662,21.811837771041095
380663,21.325088767980354
380664,20.86555935821478
380665,20.422562753599372
380666,20.067659351443783
380667,19.599561369292275
380668,19.195778623383557
380669,19.109407140805914
380670,18.869042915934553
380671,18.372924138210298
380672,17.705835676947196
380673,17.322423715118433
380674,16.963087524518212
380675,26.261145577887667
380676,25.91293333645688
380677,25.513719017045037
380678,25.297272849154798
380679,25.09541255054938
380680,25.03796322304559
380681,24.98768312079048
380682,24.952286610582597
380683,24.997367016176945
380684,24.744889683109314
380685,24.264322484604254
380686,23.93355500750441
380687,23.803837146760994
380688,23.612343842364584
380689,23.551632784615926
380690,23.476831479629055
380691,23.522130892652306
380692,23.35982021961082
380693,23.296780859381528
380694,22.82389270932432
380695,22.46512687067431
380696,21.899750020708733
380697,22.054192894595687
380698,22.07300291070401
380699,22.04666853527946
380700,22.00868135783358
380701,21.94197282294583
380702,21.913151807218316
380703,21.88464056247885
380704,21.52292930692656
380705,21.629361464033227
380706,21.724060115455167
380707,21.849781969429053
380708,22.029292210334727
380709,22.40890617031947
380710,22.505651338621277
380711,22.734790714808756
380712,23.067334198705726
380713,23.132380421449504
380714,23.189054017307797
380715,23.13125565497246
380716,23.06647412580341
380717,22.993078499139244
380718,22.918273638923125
380719,22.95206436637073
380720,22.741997360506915
380721,22.70658863977582
380722,22.551494284388767
380723,21.98183620193472
380724,21.51440264487997
380725,21.02117141425579
380726,20.584729157759526
380727,20.309884660385215
380728,19.861746106724212
380729,19.616148760134056
380730,19.28629404799543
380731,18.86224844097709
380732,18.35631860674247
380733,17.7115491234708
380734,17.360011246641335
380735,16.62744807336861
380736,22.35203134697194
380737,22.123271285135388
380738,21.934722322477622
380739,21.80060804833026
380740,21.523689408493667
380741,21.247994543464365
380742,21.07247120122118
380743,21.00304869481381
380744,21.18615480317522
380745,21.015742569567085
380746,20.69467215768903
380747,20.26011339743177
380748,19.93602792390326
380749,19.952854987470662
380750,19.882038873081996
380751,19.943157988423888
380752,19.821208919370434
380753,19.764945535502417
380754,19.676727747775086
380755,19.089609201936362
380756,18.767905964883532
380757,18.408163613809577
380758,18.603750342254664
380759,18.264858685764523
380760,18.303863554886995
380761,18.441854137415966
380762,18.33958312157964
380763,18.31543946499994
380764,18.211503019674876
380765,18.05062783364288
380766,18.01749875892418
380767,18.10471723593241
380768,18.172616627150852
380769,18.36038047649216
380770,18.67884693302682
380771,18.849074786935063
380772,19.019539755857096
380773,19.270110298113377
380774,19.383430262054624
380775,19.4872293745792
380776,19.468277669584467
380777,19.268506561590947
380778,19.11645975571625
380779,19.25905686128545
380780,19.287523005425058
380781,19.14852677853522
380782,19.0866837390112
380783,18.848295892840873
380784,18.31623639663224
380785,17.89669554085097
380786,17.551134347599227
380787,17.01703520912035
380788,16.6833791116578
380789,16.327586065595103
380790,15.95268738009539
380791,15.634560393000676
380792,15.26818992235128
380793,14.504867257219715
380794,14.048599204795673
380795,13.534474249221336
380796,12.834380762517256
380797,18.288950371898935
380798,18.12142341329781
380799,17.86132440974153
380800,17.726762842318227
380801,17.43267098408175
380802,17.37608719666193
380803,17.320390624491026
380804,17.351605383384484
380805,17.458912243044445
380806,17.253651784364344
380807,16.792981063197733
380808,16.34202570601742
380809,16.168088132502483
380810,16.22952731504895
380811,16.329119236694247
380812,16.38982021215179
380813,16.24172788447293
380814,16.103837105468372
380815,15.831353492844643
380816,15.511438154428525
380817,15.114428045853497
380818,14.675091500195935
380819,14.613538110291636
380820,14.437531488355162
380821,14.419026834254089
380822,14.212086655154607
380823,14.17824646538268
380824,14.04365629748396
380825,14.109462206490116
380826,13.829555588520162
380827,13.84906052255756
380828,14.025458116799522
380829,14.033283808534062
380830,14.201545281878042
380831,14.473784594972724
380832,14.600100742724472
380833,14.95531227718072
380834,15.118894352299755
380835,15.196904723292212
380836,15.418068351435434
380837,15.438090084098137
380838,15.307548633190747
380839,15.255051273662595
380840,15.33843963156406
380841,15.389892948884164
380842,15.32194016540208
380843,15.315817797030103
380844,15.17542387653462
380845,14.812722563878665
380846,14.244160456051537
380847,13.908001201297065
380848,13.435247044615997
380849,13.271261937331703
380850,12.87618223616319
380851,12.510444158793344
380852,12.085187053353936
380853,11.77664711155833
380854,11.166408760951072
380855,10.546604799446216
380856,9.892124236194352
380857,9.359694570733817
380858,15.784245448237595
380859,15.64228244244665
380860,15.511783010937418
380861,15.328174462464295
380862,15.143471899926702
380863,14.848892835144117
380864,14.791261659055486
380865,14.858042364489659
380866,15.140125216849437
380867,15.02553516872152
380868,14.776860494809677
380869,14.30880887565428
380870,14.08138021835704
380871,14.037101407219733
380872,13.969212573519597
380873,14.034068835495692
380874,13.776601796100262
380875,13.513536499401011
380876,13.418431394123077
380877,13.102966153404575
380878,12.947887861570845
380879,12.469911565865697
380880,12.331860110513231
380881,11.820123735799783
380882,11.970039762297628
380883,12.066340981229569
380884,11.941876095269425
380885,11.93722063910981
380886,11.836479664201104
380887,11.329883932675646
380888,11.395147234490949
380889,11.514273770992709
380890,11.64465049394352
380891,11.777877161745263
380892,12.085469363794436
380893,12.096934425510579
380894,12.211753047836336
380895,12.348130992691356
380896,12.470999574422244
380897,12.659337237940056
380898,12.700391288657876
380899,12.71120007500905
380900,12.651345992776392
380901,12.661013090077851
380902,12.774024734767279
380903,12.606128105801119
380904,12.597984598788287
380905,12.494838617963905
380906,12.217376060228371
380907,11.843292701574693
380908,11.569441521186453
380909,11.14883683525263
380910,10.911276269650973
380911,10.461103605400266
380912,9.914063092062479
380913,9.586417431550018
380914,9.240267230205951
380915,8.642944254382975
380916,7.909854136532707
380917,7.341902861732633
380918,6.820105334065487
380919,17.111199134124085
380920,17.02279223111452
380921,16.780759466768615
380922,16.601658882315288
380923,16.424716133096172
380924,16.186454689418913
380925,16.148295213342195
380926,16.165810163971305
380927,16.583732418566708
380928,16.49852186941325
380929,16.148647625990947
380930,15.791008526577256
380931,15.569998474796467
380932,15.5180663904187
380933,15.462904475337595
380934,15.572471904765138
380935,15.13694207477854
380936,14.885165970463936
380937,14.75311156472926
380938,14.484614250381473
380939,14.089918454491892
380940,13.56121057693533
380941,13.533276047885192
380942,12.942129479400652
380943,13.009217337699152
380944,13.0770056161278
380945,13.015990274713808
380946,12.958987342169811
380947,12.89980800344554
380948,12.558515476075886
380949,12.64135926924368
380950,12.725513373432317
380951,12.760552158706497
380952,12.88198006287411
380953,13.149361914244196
380954,13.29586309740814
380955,13.451610427816746
380956,13.678494537781383
380957,13.72565875110977
380958,13.941550149000644
380959,13.926642943148169
380960,13.969660668997829
380961,13.966863667546207
380962,13.91834433120744
380963,14.009977649030485
380964,13.980055752836
380965,13.996405560053791
380966,13.85434025665145
380967,13.674205375436486
380968,13.258402410557657
380969,12.878799905611194
380970,12.518755676494353
380971,12.041429151795922
380972,11.684023711479654
380973,11.305964706811599
380974,10.886530547301579
380975,10.537883382720661
380976,9.902908427755284
380977,9.377762754465339
380978,8.642306517124073
380979,8.092842132422
380980,20.966256916289048
380981,20.86168296716362
380982,20.740460750201645
380983,20.55302982310372
380984,20.212248838215157
380985,19.94833426977234
380986,19.871518239213326
380987,19.91883579030058
380988,20.03749496509915
380989,20.02106066546088
380990,19.883322173725805
380991,19.542968787663952
380992,19.181074580040995
380993,19.008396972210996
380994,18.96009663015924
380995,18.76419800607374
380996,18.886498769635068
380997,18.736959309987007
380998,18.466715327010483
380999,18.391094443445446
381000,17.98407884459694
381001,17.635546308814295
381002,17.40348304244866
381003,16.73294521186174
381004,16.58842189142095
381005,16.4944238260512
381006,16.45277446201734
381007,16.492618356581218
381008,16.323954154220328
381009,16.08168244176385
381010,15.838089347028362
381011,15.944515919135132
381012,16.033876663096436
381013,16.203639578218244
381014,16.459144487068873
381015,16.640234260460147
381016,16.641987438752793
381017,16.7360805727198
381018,16.9035127107031
381019,17.20264639317628
381020,17.27237987139456
381021,17.3056031763195
381022,17.130274817369784
381023,17.089262215481064
381024,17.09835311850229
381025,16.751524284105436
381026,16.694731539710027
381027,16.556369558918597
381028,16.252489663687125
381029,15.867625864415471
381030,15.665346244551456
381031,15.299696905189462
381032,14.902441639648472
381033,14.587638882037911
381034,13.881721679519332
381035,13.451538514084906
381036,12.766458394743522
381037,12.281039940843534
381038,11.538452402828497
381039,10.799720341505218
381040,10.317086100237933
381041,19.66044228590231
381042,19.664488717557653
381043,19.54755838725415
381044,19.403129677281886
381045,19.106986819221753
381046,18.97667625804276
381047,18.88998283353784
381048,18.87423231767761
381049,19.011488423769894
381050,18.948713642096074
381051,18.753948733026572
381052,18.501496378575254
381053,18.16581918285293
381054,17.996582309922243
381055,17.97466587476913
381056,17.942916454051684
381057,17.93184928603694
381058,17.775300176580664
381059,17.638605480396393
381060,17.42067933739872
381061,17.019540727058054
381062,16.626635405129328
381063,16.249171189525413
381064,15.703211909489669
381065,15.71069041337812
381066,15.465275386364667
381067,15.37142337906078
381068,15.354500842870134
381069,15.253676685654067
381070,14.832182204472264
381071,14.771634294988893
381072,14.802211368247322
381073,14.893599045340455
381074,15.107252510749314
381075,15.33957375209534
381076,15.51760928176654
381077,15.401673368129268
381078,15.572242939464147
381079,15.646501949298809
381080,15.944876539511862
381081,16.052337263089022
381082,16.010639192549643
381083,15.868791597679301
381084,15.816919189638256
381085,15.89475344424582
381086,15.71897339072488
381087,15.651022285928056
381088,15.483145417449553
381089,15.27651153053063
381090,14.954080475750107
381091,14.83595098456314
381092,14.471627854994473
381093,13.941861053148132
381094,13.607142773164746
381095,13.04656183686934
381096,12.493643921696926
381097,12.074398799868105
381098,11.536654160086393
381099,10.85655963175304
381100,10.069461744547567
381101,9.68520384348392
381102,20.66200932459612
381103,20.618422800136045
381104,20.512036709037268
381105,20.301075829807985
381106,20.02214723155512
381107,19.81070053213174
381108,19.845599193185365
381109,19.890366158509643
381110,19.964501655095518
381111,19.883331412142383
381112,19.8007769601725
381113,19.550458844855147
381114,19.05315425070765
381115,18.821005936775798
381116,18.853728359940927
381117,18.74921706079851
381118,18.86841097109328
381119,18.684680722289393
381120,18.497566021398924
381121,18.449590378946855
381122,17.963877888446024
381123,17.570845858854184
381124,17.431421817710515
381125,16.946233263637538
381126,16.63371692069731
381127,16.488195862837586
381128,16.389100166492113
381129,16.35629472987889
381130,16.19387909952428
381131,15.976880290929028
381132,15.749944684493043
381133,15.791434561332334
381134,15.847652604880802
381135,16.032877165521604
381136,16.221405911733907
381137,16.44901241975862
381138,16.348853486416257
381139,16.530834883204125
381140,16.766445611214436
381141,16.860786860299882
381142,16.94619514569378
381143,16.925296956485944
381144,16.861691714927307
381145,16.79842911716689
381146,16.856572583420583
381147,16.74300138207554
381148,16.6323263616979
381149,16.424202374924437
381150,16.18808527295599
381151,15.83000661052133
381152,15.749517689586947
381153,15.458549724071135
381154,15.156365328489985
381155,14.751891853149516
381156,14.207303568466802
381157,13.57548749444414
381158,13.098280484348345
381159,12.51767277559934
381160,11.758184317042687
381161,11.022609049068512
381162,10.398633158117823
381163,22.348613702538394
381164,22.199815522526862
381165,22.120256896381385
381166,21.88354526842004
381167,21.67783414268092
381168,21.576481620093695
381169,21.52327012807426
381170,21.56412372599039
381171,21.61356772519029
381172,21.589489353972347
381173,21.53152703935328
381174,21.328393965750877
381175,20.792689712472907
381176,20.551144729090385
381177,20.53273532143711
381178,20.574521228066175
381179,20.66815864981177
381180,20.506047297182313
381181,20.27533475898888
381182,19.949324790617236
381183,19.649146435167335
381184,19.282410710498404
381185,19.206200418653903
381186,18.57468940252521
381187,18.117459745865617
381188,18.08540358877199
381189,18.037676551884772
381190,18.144053919366833
381191,18.049862536067067
381192,17.655304289348365
381193,17.475499982549564
381194,17.552748728950732
381195,17.72686302518624
381196,17.93683687701227
381197,18.062243730113344
381198,18.363869765553417
381199,18.03399347005574
381200,18.099310973922044
381201,18.266094778461703
381202,18.460663654057992
381203,18.44974108059296
381204,18.491569245336187
381205,18.30738659066944
381206,18.370923757745572
381207,18.52284892496634
381208,18.23683630825795
381209,18.145164159012808
381210,17.891985618785903
381211,17.61228435408311
381212,17.513927718800684
381213,17.379428423953918
381214,17.23960913418693
381215,17.03868012286929
381216,16.47728448920364
381217,15.858814476139
381218,15.228263959098456
381219,14.53609758056459
381220,14.007637979587255
381221,13.376185150299833
381222,12.489432597645136
381223,11.71259811534481
381224,22.460643334191744
381225,22.435750271555197
381226,22.225823176786665
381227,22.05390732142821
381228,21.868764886167973
381229,21.621742839673836
381230,21.677799694828188
381231,21.692404045696634
381232,21.705289796398528
381233,21.635250457446663
381234,21.661447367643163
381235,21.43339865652327
381236,20.901690098071914
381237,20.617327989729677
381238,20.63750757799973
381239,20.626870460428254
381240,20.740699129253002
381241,20.68229770336955
381242,20.47130909812738
381243,20.037011974684305
381244,19.80219005625527
381245,19.296963406780993
381246,19.186736999906486
381247,18.701058939088238
381248,18.165658035743043
381249,18.02702901155852
381250,18.010862896801978
381251,18.041593327492883
381252,18.221208650007956
381253,17.791100307231783
381254,17.59691278561975
381255,17.76787811545585
381256,17.980288743188133
381257,18.177602895025526
381258,18.337701287383496
381259,18.59632712905327
381260,18.2623532380921
381261,18.33092401929687
381262,18.486185893049118
381263,18.730523633497917
381264,18.79956445394708
381265,18.775818370998127
381266,18.581646589417314
381267,18.608926795349056
381268,18.82864339662628
381269,18.57099591050423
381270,18.30003841801178
381271,18.252962668890476
381272,18.094764608634637
381273,17.72521013447244
381274,17.550889421398928
381275,17.522050377246554
381276,17.21144104777947
381277,16.69375391391519
381278,16.027225273556983
381279,15.406204778205336
381280,14.822220747784906
381281,14.188497816778828
381282,13.323411580666717
381283,12.633697004764098
381284,11.75400980491711
381285,23.371909321726953
381286,23.332088245156996
381287,23.266074202246696
381288,23.066008339598056
381289,22.882936188498995
381290,22.552853284408492
381291,22.650304881616233
381292,22.65405049926324
381293,22.610232005913684
381294,22.48609018784616
381295,22.702658755498174
381296,22.41560897066895
381297,21.841795138514357
381298,21.58257230517309
381299,21.560140442380668
381300,21.528754026672754
381301,21.593343501383742
381302,21.55835296641778
381303,21.26303423390003
381304,20.76958951771313
381305,20.462913496466843
381306,20.088167476748737
381307,20.06119312687378
381308,19.516792102835485
381309,18.981179482792683
381310,18.780143467132064
381311,18.77730448610899
381312,18.89685760037705
381313,18.831552221375038
381314,18.65336827727624
381315,18.490518288886506
381316,18.60751368255994
381317,18.919854282324824
381318,19.18696568491435
381319,19.379891636240203
381320,19.55821431533917
381321,19.101480653985465
381322,18.988973496474312
381323,19.19770533250862
381324,19.467412529795148
381325,19.46315796365422
381326,19.416010223062898
381327,19.218419668681747
381328,19.267014457472804
381329,19.490176122856816
381330,19.367779803552025
381331,19.018088578003876
381332,18.83997825052515
381333,18.725026664573953
381334,18.54986334008668
381335,18.36183062126551
381336,18.355558992559274
381337,18.36070048730378
381338,17.845359319143714
381339,17.0563377506651
381340,16.375511837011345
381341,15.62291551588199
381342,15.08192869855453
381343,14.619951488763192
381344,13.623100348383558
381345,12.677071705831207
381346,24.38355207278197
381347,24.365611971079453
381348,24.31830757783316
381349,24.196202860958223
381350,24.01292663123583
381351,23.890032916257375
381352,23.81010900940586
381353,23.80458679513844
381354,23.62600698181307
381355,23.584987045307045
381356,23.75313718024907
381357,23.59625909735009
381358,22.95315186687861
381359,22.725190945874303
381360,22.703547951540568
381361,22.65630496352049
381362,22.647884350464622
381363,22.465294800048746
381364,22.20851768506636
381365,21.673336368501964
381366,21.341591011686983
381367,20.96285132562176
381368,20.719818358379946
381369,20.220916247511113
381370,19.54894653350411
381371,19.384722508962582
381372,19.422145825295516
381373,19.652969398796145
381374,19.647380678620422
381375,19.437617142534883
381376,19.213147210898804
381377,19.453174975976697
381378,19.788672102840124
381379,20.120389833987456
381380,20.237394184714617
381381,20.413118547167432
381382,19.975612140782776
381383,19.88564731760273
381384,20.085805942065637
381385,20.22740648070488
381386,20.296890791760504
381387,20.187201505448183
381388,20.054178476026426
381389,20.07840566135954
381390,20.346770200618906
381391,20.174901910492533
381392,19.87286422398733
381393,19.59985103131276
381394,19.36899995441306
381395,19.193865662832337
381396,19.232486842013202
381397,19.13024627331678
381398,18.84635187088616
381399,18.498159506276302
381400,17.75908647584224
381401,17.08387908486093
381402,16.466301147445197
381403,15.776920663272453
381404,15.268144542163295
381405,14.268926461435887
381406,13.351651246463737
381407,25.724345249012856
381408,25.70085971587903
381409,25.59839048117072
381410,25.448583797826217
381411,25.315982575535138
381412,25.15793119896946
381413,25.13642808863893
381414,24.96216169134381
381415,24.876331459956482
381416,24.833331671287056
381417,25.044849106697015
381418,24.859513378294135
381419,24.298513892878546
381420,24.02623741449287
381421,24.076065716849957
381422,24.004905081917492
381423,23.92188860339335
381424,23.799322678776907
381425,23.425865411113264
381426,22.839235814821073
381427,22.517606497195743
381428,22.07102682700721
381429,21.964221865559978
381430,21.379297848218016
381431,20.607389997019414
381432,20.44447380185677
381433,20.60461819391911
381434,20.71493047732609
381435,20.616469202108195
381436,20.400849451732277
381437,20.375374999976042
381438,20.58266562302679
381439,20.976843172831874
381440,21.31720357267983
381441,21.42176960440988
381442,21.61304928489732
381443,21.24634441071089
381444,21.036866933462584
381445,21.247252897720855
381446,21.361732951784592
381447,21.44529052337377
381448,21.38244296741913
381449,21.208787816066692
381450,21.44612045959741
381451,21.488874340953487
381452,21.33783734173147
381453,21.05927356363724
381454,20.866391764264222
381455,20.57218091041365
381456,20.312097886562675
381457,20.323032299671063
381458,20.41841147409492
381459,20.010931658543274
381460,19.574784028190017
381461,18.791977949149977
381462,18.27975000778458
381463,17.504515583098012
381464,16.81765685251031
381465,16.279432138731426
381466,15.239232408245872
381467,14.340149545172512
381468,26.427033485335606
381469,26.31741296240752
381470,26.21658047071383
381471,26.167909669328868
381472,26.056962827745682
381473,25.80188339424284
381474,25.727046215518804
381475,25.577717027789554
381476,25.40065361360154
381477,25.361936870083582
381478,25.566862228870065
381479,25.40315664665701
381480,24.96602231966557
381481,24.648977533899313
381482,24.62050153478027
381483,24.465865108746918
381484,24.23600307339859
381485,24.065896073101687
381486,23.904911649374757
381487,23.206264854274544
381488,22.828493743577106
381489,22.573786823355377
381490,22.440343204123405
381491,21.853620053041272
381492,21.15463539423768
381493,20.77135877393348
381494,20.835283855703743
381495,21.026403155162534
381496,21.001234095028106
381497,20.904479845152437
381498,20.793592337016708
381499,20.997473108460227
381500,21.377184424858047
381501,21.700657463462534
381502,21.91536677349752
381503,22.061355022614872
381504,21.773230613483026
381505,21.551231590919013
381506,21.701323752662248
381507,21.88465403792893
381508,21.93498604412851
381509,21.893747204987477
381510,21.667312877676444
381511,21.708336720306722
381512,21.808330031599926
381513,21.667143491294688
381514,21.501800766590904
381515,21.120582347206156
381516,20.843569596368937
381517,20.62626445859157
381518,20.54294333807853
381519,20.673704508479315
381520,20.21562002190284
381521,19.962009614263383
381522,19.361224484339388
381523,18.59526907368083
381524,17.977641179913597
381525,17.377300025411863
381526,16.816511954889144
381527,15.838428454171948
381528,14.978808161197849
381529,26.431651109772808
381530,26.325813219519837
381531,26.30507810319083
381532,26.278826145475996
381533,26.02763061484989
381534,25.888904531194612
381535,25.790689822593105
381536,25.655368797852333
381537,25.489836366007868
381538,25.466506821932967
381539,25.623203502720735
381540,25.421562855805412
381541,25.029832208872847
381542,24.678208874718564
381543,24.720413488658306
381544,24.562673250628123
381545,24.346676489133518
381546,24.240815632600803
381547,23.93239121583563
381548,23.223287266146713
381549,22.9003950216947
381550,22.579413103118394
381551,22.56559397665937
381552,21.93232269505212
381553,21.323860825439713
381554,20.977709133729004
381555,21.035298827882727
381556,21.150773939684775
381557,21.19242702061467
381558,21.059440800020305
381559,21.00215921596419
381560,21.20993865616368
381561,21.593768179663066
381562,21.894946848836838
381563,22.150135712184138
381564,22.269944576745345
381565,21.828418405174574
381566,21.688412438784994
381567,21.749697712885848
381568,21.92358059908404
381569,21.910642631780128
381570,21.969772891697463
381571,21.730418431053195
381572,21.738074826216927
381573,21.809699489684032
381574,21.679661130248224
381575,21.51255998887355
381576,21.154251539542184
381577,20.93019727262139
381578,20.59096067633048
381579,20.55722668230228
381580,20.63382637439367
381581,20.344939340683318
381582,20.099815566954245
381583,19.476989770719122
381584,18.688163890866818
381585,18.12605759012232
381586,17.619575754314035
381587,16.922051050560317
381588,15.96947849783851
381589,15.043019241970732
381590,26.483312671183945
381591,26.49365229108966
381592,26.485530360909955
381593,26.455917382824126
381594,26.246669634940993
381595,26.038903769655573
381596,26.136526389394476
381597,25.959427308718404
381598,25.7633299332448
381599,25.642924038374325
381600,25.780385053254854
381601,25.688091556063938
381602,25.333605590779975
381603,25.02570870053948
381604,25.036653208608676
381605,24.889120195823367
381606,24.55353549920298
381607,24.334846034188757
381608,24.02402807587305
381609,23.444072259493247
381610,22.93040630010543
381611,22.776247144372004
381612,22.80567327533384
381613,22.356496061817417
381614,21.721286044574136
381615,21.191464223435915
381616,21.30350752061309
381617,21.290020666297544
381618,21.426517574629262
381619,21.259996633577686
381620,21.198115664639943
381621,21.369403842975448
381622,21.78242041878012
381623,22.17111008992134
381624,22.480390534969448
381625,22.65717890339028
381626,22.245385459891523
381627,21.839686794010685
381628,21.922826377475623
381629,22.111757741454298
381630,22.16334837571354
381631,22.144754474905135
381632,21.964991180934014
381633,21.75315825875156
381634,21.840085139376715
381635,21.72862254705758
381636,21.524039628926847
381637,21.170792985820775
381638,20.807834644544172
381639,20.613685724930292
381640,20.67721159366777
381641,20.91877379084135
381642,20.646816632721077
381643,20.22309401858788
381644,19.65759401035593
381645,18.92420698249757
381646,18.502742245675396
381647,18.003736662958858
381648,17.363598745648623
381649,16.538639227817576
381650,15.464580961364526
381651,26.353452357398165
381652,26.351489882250362
381653,26.468967864251656
381654,26.447986861243916
381655,26.258307487569862
381656,26.091250908475374
381657,26.10043706375382
381658,25.935836373363344
381659,25.717860874331453
381660,25.578232556747388
381661,25.684126387882472
381662,25.796828096198286
381663,25.38009252492297
381664,25.008009896705797
381665,25.021130785711733
381666,24.834725226455866
381667,24.478331062541855
381668,24.292940412696716
381669,23.997330149291543
381670,23.360597379869006
381671,22.952511137228132
381672,22.814328088148446
381673,22.88641676337447
381674,22.487381571825853
381675,21.779435367957454
381676,21.238656549625183
381677,21.261759226912595
381678,21.234429663647788
381679,21.22667887206118
381680,21.246182159234543
381681,21.185142808550548
381682,21.40806226426487
381683,21.76607488194804
381684,22.259750513985566
381685,22.635809195741206
381686,22.67336317274873
381687,22.367648598779585
381688,21.877913598793203
381689,21.910772621306787
381690,22.061238795314875
381691,22.089576818418358
381692,22.09939689845613
381693,21.85143652958226
381694,21.61529127306003
381695,21.763642878292572
381696,21.67892430921196
381697,21.467029199380733
381698,21.137027105068572
381699,20.795945354156476
381700,20.532797361607862
381701,20.502279401906875
381702,20.82597667781837
381703,20.58117784947894
381704,20.067974164677715
381705,19.596567733389815
381706,18.856584156739927
381707,18.48297913901059
381708,17.957610552238897
381709,17.363834221869723
381710,16.496655253897437
381711,15.40881564444444
381712,26.023248783260293
381713,26.116606333603567
381714,26.301425187160824
381715,26.293159755196225
381716,26.081657846451147
381717,25.785174827213567
381718,25.772443443308227
381719,25.569364324674588
381720,25.422403608470855
381721,25.33107654045772
381722,25.354815757708025
381723,25.395462041123427
381724,25.026599641108085
381725,24.713566442649405
381726,24.642269276736233
381727,24.514800272488113
381728,24.058054890116274
381729,23.710017379468027
381730,23.530106526859633
381731,23.067822574949528
381732,22.668611024996068
381733,22.465503825675555
381734,22.607724609944714
381735,21.9602462639004
381736,21.390797778662552
381737,20.825123306485764
381738,20.634160948186576
381739,20.81128991356166
381740,20.698942049211333
381741,20.790388444109006
381742,20.76668286657941
381743,20.99394261202982
381744,21.34921162499859
381745,21.815134493538046
381746,22.240163973198104
381747,22.31103933828725
381748,22.078800420839688
381749,21.444748928898694
381750,21.379157147834338
381751,21.53854161925831
381752,21.570959290006275
381753,21.525798284770836
381754,21.236386587844787
